0,mccrumd,None,None,38.4215345,-121.3820915,@Zman920 @carli_moran @Persnickaty Kevin https://t.co/yTU1oDdmC9,5,3
0,JhennaAiko,Tucson,AZ,32.1893905,-110.9155735,I can vouch for that. https://t.co/mCfweamgTi,5,3
0,JhennaAiko,Tucson,AZ,32.1893905,-110.9155735,I can vouch for that. https://t.co/mCfweamgTi,5,3
0,D_wat_,None,None,40.365159500000004,-82.6694675,Did he say precision accuracy https://t.co/1JUoUFC6Hw,5,3
0,D_wat_,None,None,40.365159500000004,-82.6694675,Did he say precision accuracy https://t.co/1JUoUFC6Hw,5,3
0,OMG_ItsDeVore,None,None,47.2429605,-122.455344,But then I decided not to because 1.) I have a vagina &amp; 2.) Sean isn't allowed to do it. Lol https://t.co/eISRlStHod,5,3
0,OMG_ItsDeVore,None,None,47.2429605,-122.455344,But then I decided not to because 1.) I have a vagina &amp; 2.) Sean isn't allowed to do it. Lol https://t.co/eISRlStHod,5,3
0,MartinHoeldtke,None,None,30.937336000000002,-91.40100849999999,@USdotorg Maybe we should take the bud smith route with jonathan penton. But we knew his mother was a whore oops did I go too far?,5,2
0,MartinHoeldtke,None,None,30.937336000000002,-91.40100849999999,@USdotorg Maybe we should take the bud smith route with jonathan penton. But we knew his mother was a whore oops did I go too far?,5,2
0,HousePhon3,None,None,33.914068,-118.34613800000001,@LilGlolita it was all because she was supposed to spend the night with me but she lied &amp; went to fuck some lesbian and I was real sad lol,1,3
0,HousePhon3,None,None,33.914068,-118.34613800000001,@LilGlolita it was all because she was supposed to spend the night with me but she lied &amp; went to fuck some lesbian and I was real sad lol,1,3
0,BOS311x,None,None,42.3136695,-71.0887125,"Closed Illegal Parking report at 120 Hooker St, Allston https://t.co/ZEeUy3ttJk. Case resolved. officer states clea… https://t.co/hO0jvTUO3n",5,3
0,BOS311x,None,None,42.3136695,-71.0887125,"Closed Illegal Parking report at 120 Hooker St, Allston https://t.co/ZEeUy3ttJk. Case resolved. officer states clea… https://t.co/hO0jvTUO3n",5,3
0,Makaykay777,Stockton,CA,37.980826,-121.30042549999999,Happy Birthday Hooker😍🌸 I love you  so crazy much😊 Every crazy adventure with you is a blessing😛💖 @AnnnaaDavis https://t.co/t6Vf36UCbo,5,3
0,Makaykay777,Stockton,CA,37.980826,-121.30042549999999,Happy Birthday Hooker😍🌸 I love you  so crazy much😊 Every crazy adventure with you is a blessing😛💖 @AnnnaaDavis https://t.co/t6Vf36UCbo,5,3
0,MartinHoeldtke,None,None,30.937336000000002,-91.40100849999999,bud smith is a cheap whore who sells tantra bensko and jonathan penton out just to make himself look special.,5,2
0,MartinHoeldtke,None,None,30.937336000000002,-91.40100849999999,bud smith is a cheap whore who sells tantra bensko and jonathan penton out just to make himself look special.,5,2
0,_Tbame,None,None,39.320384000000004,-82.0964045,And drains your bank account quicker than a drunk run to Taco Bell https://t.co/cjssbLg3Yo,1,3
0,_Tbame,None,None,39.320384000000004,-82.0964045,And drains your bank account quicker than a drunk run to Taco Bell https://t.co/cjssbLg3Yo,1,3
0,Raven_Jadaa,Springfield,MA,42.1130625,-72.54558449999999,Because everybody  thinks you're a whore when your nice . https://t.co/ibhIOrUiLB,5,2
0,Raven_Jadaa,Springfield,MA,42.1130625,-72.54558449999999,Because everybody  thinks you're a whore when your nice . https://t.co/ibhIOrUiLB,5,2
0,WatchMeShine8,None,None,36.1395275,-85.51020700000001,@HolliMitchell01 GO TO BED WHORE.,5,2
0,WatchMeShine8,None,None,36.1395275,-85.51020700000001,@HolliMitchell01 GO TO BED WHORE.,5,2
0,joshua_mellado,None,None,36.624142,-119.3177905,"Just bc a nigga fuck a lot if bitches don't make him a man whore if he's single.
-to the kids",5,2
0,joshua_mellado,None,None,36.624142,-119.3177905,"Just bc a nigga fuck a lot if bitches don't make him a man whore if he's single.
-to the kids",5,2
0,PrincessTya__,None,None,35.1335205,-89.92202900000001,@AmourJada___ i thought you were sleep whore 🤔,5,2
0,PrincessTya__,None,None,35.1335205,-89.92202900000001,@AmourJada___ i thought you were sleep whore 🤔,5,2
0,RyanBMoore1,None,None,36.5509835,-87.3221685,Freaking lesbian colonies lol #thewalkingdead,1,3
0,RyanBMoore1,None,None,36.5509835,-87.3221685,Freaking lesbian colonies lol #thewalkingdead,1,3
0,leeessaaa,None,None,38.6035215,-76.920117,nigga......that's normal shit https://t.co/iamHDpwG6X,5,3
0,leeessaaa,None,None,38.6035215,-76.920117,nigga......that's normal shit https://t.co/iamHDpwG6X,5,3
0,MartinHoeldtke,None,None,30.937336000000002,-91.40100849999999,@mlcalderone @ecshowalter you dumb twat. I bet your pussy smells something aweful. And you are too dumb to even speak English to defend,5,2
0,MartinHoeldtke,None,None,30.937336000000002,-91.40100849999999,@mlcalderone @ecshowalter you dumb twat. I bet your pussy smells something aweful. And you are too dumb to even speak English to defend,5,2
0,InfamousMalice,None,None,41.298394,-72.9291585,"Nah I just love fuckin with this nigga
No homo https://t.co/3x30LsfToW",5,3
0,InfamousMalice,None,None,41.298394,-72.9291585,"Nah I just love fuckin with this nigga
No homo https://t.co/3x30LsfToW",5,3
0,NoneNone__Bryanna,None,None,33.586217500000004,-112.30696900000001,"""You never go full retard"" 😂😂😂",5,5
0,NoneNone__Bryanna,None,None,33.586217500000004,-112.30696900000001,"""You never go full retard"" 😂😂😂",5,5
0,vanessanav24,Ceres,CA,37.5910915,-120.95712300000001,I'm such a whore for anything monogrammed with my initials,1,2
0,beccadaboo,Smyrna,TN,35.954332,-86.541606,I'm Becca the lesbian,1,4
0,beccadaboo,Smyrna,TN,35.954332,-86.541606,I'm Becca the lesbian,1,4
0,beccadaboo,Smyrna,TN,35.954332,-86.541606,I'm a big dyke,5,4
0,beccadaboo,Smyrna,TN,35.954332,-86.541606,I'm a big dyke,5,4
0,untamedxdesire,Parkville,MD,39.3868225,-76.5511625,"Gisli Thor; "" I sit like a slut basically."" 😂",5,2
0,untamedxdesire,Parkville,MD,39.3868225,-76.5511625,"Gisli Thor; "" I sit like a slut basically."" 😂",5,2
0,RitzCracker43,Mississippi,USA,32.571032,-89.87644900000001,"Reason 45,119 I voted for #TRUMP #BuildTheWall @GenFlynn #makeamericasafeagain🇺🇸🙏🏻 https://t.co/0ZFdUYS4EA",5,3
0,RitzCracker43,Mississippi,USA,32.571032,-89.87644900000001,"Reason 45,119 I voted for #TRUMP #BuildTheWall @GenFlynn #makeamericasafeagain🇺🇸🙏🏻 https://t.co/0ZFdUYS4EA",5,3
0,dvlmage,Philadelphia,PA,40.0048655,-75.117998,Explaining femme/butch/stud/AG/drag/lesbian culture to straight people is exhausting I'm over it,1,3
0,dvlmage,Philadelphia,PA,40.0048655,-75.117998,Explaining femme/butch/stud/AG/drag/lesbian culture to straight people is exhausting I'm over it,1,3
0,omgdustynzhere,Fresno,CA,36.786041999999995,-119.7824645,This nigga really whines on twitter everyday begging for attention and then cries like a fag when he finally gets it lol,5,3
0,omgdustynzhere,Fresno,CA,36.786041999999995,-119.7824645,This nigga really whines on twitter everyday begging for attention and then cries like a fag when he finally gets it lol,5,3
0,elizarraras87,Moscow,ID,46.7347065,-117.000734,You building a wall in the sky? How a wall gon stop Muslims from coming in? https://t.co/S5gN1R6jRz,5,3
0,elizarraras87,Moscow,ID,46.7347065,-117.000734,You building a wall in the sky? How a wall gon stop Muslims from coming in? https://t.co/S5gN1R6jRz,5,3
0,BrentStockwell,Hudson,WI,44.974872500000004,-92.7238475,#MCM to my non-homo yet very homogeneous snapchat crushes https://t.co/ucRP59QHr7,5,3
0,BrentStockwell,Hudson,WI,44.974872500000004,-92.7238475,#MCM to my non-homo yet very homogeneous snapchat crushes https://t.co/ucRP59QHr7,5,3
0,don17571,Arizona,USA,34.1682535,-111.931711,"This Jill Stein skank, the one who's demanding recounts is the same pig who was arrested 4 vandalizing pipeline heavy equipment 2 months ago",5,3
0,don17571,Arizona,USA,34.1682535,-111.931711,"This Jill Stein skank, the one who's demanding recounts is the same pig who was arrested 4 vandalizing pipeline heavy equipment 2 months ago",5,3
0,_ChristianLowe,Valley Falls,SC,35.0091195,-81.9808645,The Republicans were the ones who were going full retard for the past 15 years and now it's the Democrats. I hate all of them but good god,5,5
0,_ChristianLowe,Valley Falls,SC,35.0091195,-81.9808645,The Republicans were the ones who were going full retard for the past 15 years and now it's the Democrats. I hate all of them but good god,5,5
0,Octobersvry0wn,Costa Mesa,CA,33.6636085,-117.90564549999999,Lmao I stopped. But I fasho can still crip walk. https://t.co/RF2A1VE69B,5,3
0,Octobersvry0wn,Costa Mesa,CA,33.6636085,-117.90564549999999,Lmao I stopped. But I fasho can still crip walk. https://t.co/RF2A1VE69B,5,3
0,LifeOnAHorse,Queens,NY,40.6708795,-73.8311875,.@timkaine There was no gun you silly twat. It was a knife and car. Just one try for facts.,5,3
0,LifeOnAHorse,Queens,NY,40.6708795,-73.8311875,.@timkaine There was no gun you silly twat. It was a knife and car. Just one try for facts.,5,3
0,WillRussell_13,Uniontown,PA,39.895677,-79.741517,You ain't nothing but a slut to me,5,3
0,WillRussell_13,Uniontown,PA,39.895677,-79.741517,You ain't nothing but a slut to me,5,3
0,Juliawannabes,Middlebury,VT,44.007478,-73.164253,"@washingtonpost @IvankaTrump @lHateQuote of my boyfriends being marry con ex Mexican whore, I love your face mineTOO https://t.co/p4UkzAzZUP",5,3
0,Juliawannabes,Middlebury,VT,44.007478,-73.164253,"@washingtonpost @IvankaTrump @lHateQuote of my boyfriends being marry con ex Mexican whore, I love your face mineTOO https://t.co/p4UkzAzZUP",5,3
0,Juliawannabes,Middlebury,VT,44.007478,-73.164253,@Pixanista is my PERSON to person romantically farmed for my love love-$$@gatesgooding he's in love me in animalkiss https://t.co/EWZWB11AS6,5,3
0,Juliawannabes,Middlebury,VT,44.007478,-73.164253,@Pixanista is my PERSON to person romantically farmed for my love love-$$@gatesgooding he's in love me in animalkiss https://t.co/EWZWB11AS6,5,3
0,N1GHTR1D3,Massachusetts,USA,42.036939000000004,-71.683502,I agree on a spiritual level https://t.co/EjGqz8kuQV,1,3
0,N1GHTR1D3,Massachusetts,USA,42.036939000000004,-71.683502,I agree on a spiritual level https://t.co/EjGqz8kuQV,1,3
0,_Liny22,Apopka,FL,28.7107455,-81.529538,"Bihhhh got no chill 😂😂😂😂😂😂😭😭 ""that baby look like Isis"" fuck that Josiah is handsomeeee😍😍😍 https://t.co/MGKEFyqOHq",5,2
0,_Liny22,Apopka,FL,28.7107455,-81.529538,"Bihhhh got no chill 😂😂😂😂😂😂😭😭 ""that baby look like Isis"" fuck that Josiah is handsomeeee😍😍😍 https://t.co/MGKEFyqOHq",5,2
0,LordTavon,Cheverly,MD,38.925954000000004,-76.912707,Foh he'd be a Ninja https://t.co/JAC4WCXISe,5,3
0,LordTavon,Cheverly,MD,38.925954000000004,-76.912707,Foh he'd be a Ninja https://t.co/JAC4WCXISe,5,3
0,daddy_jerm,Seymour,TN,35.8771845,-83.76864549999999,sluts slut shamming other sluts.,5,2
0,daddy_jerm,Seymour,TN,35.8771845,-83.76864549999999,sluts slut shamming other sluts.,5,2
0,acraven02,Northglenn,CO,39.8948035,-104.98024899999999,@dylanlynch111 @fIeekin fairytales homo.,5,3
0,acraven02,Northglenn,CO,39.8948035,-104.98024899999999,@dylanlynch111 @fIeekin fairytales homo.,5,3
0,_DonEsteban,Fort Wayne,IN,41.086917,-85.1700515,Don't know how you build a wall between the United States &amp; Somalia but ok...... https://t.co/Yqr2eNsS3l,5,3
0,_DonEsteban,Fort Wayne,IN,41.086917,-85.1700515,Don't know how you build a wall between the United States &amp; Somalia but ok...... https://t.co/Yqr2eNsS3l,5,3
0,Xoxo_ANGELISS,Michigan,USA,45.001180000000005,-86.27053950000001,Ehhh I suppose bisexual would be the right term https://t.co/BwxmJH0x36,5,3
0,Xoxo_ANGELISS,Michigan,USA,45.001180000000005,-86.27053950000001,Ehhh I suppose bisexual would be the right term https://t.co/BwxmJH0x36,5,3
0,iLoveNikieya,Tuscaloosa,AL,33.1966005,-87.5334065,what a retard. https://t.co/i215rtrwpa,5,5
0,iLoveNikieya,Tuscaloosa,AL,33.1966005,-87.5334065,what a retard. https://t.co/i215rtrwpa,5,5
0,dvlmage,Philadelphia,PA,40.0048655,-75.117998,"@niaxsymone hahaha I didn't know what AG was until college tbh, it's not a white lesbian thing",1,3
0,dvlmage,Philadelphia,PA,40.0048655,-75.117998,"@niaxsymone hahaha I didn't know what AG was until college tbh, it's not a white lesbian thing",1,3
0,CHBabyBear,Hilliard,OH,40.0408125,-83.1433925,Looking right at you @jimthorpeaward https://t.co/acrrMKMKQj,1,3
0,CHBabyBear,Hilliard,OH,40.0408125,-83.1433925,Looking right at you @jimthorpeaward https://t.co/acrrMKMKQj,1,3
0,DrVaderX,New Orleans,LA,29.982601,-90.011008,@LtSilveous @EzekielElliott @Michael_Fabiano you mean you?  Lol fag,5,3
0,DrVaderX,New Orleans,LA,29.982601,-90.011008,@LtSilveous @EzekielElliott @Michael_Fabiano you mean you?  Lol fag,5,3
0,steven93710,Fresno,CA,36.786041999999995,-119.7824645,@curvy_lauren69  you are a fabulous cum whore. So is Jim. I would fuck your ass then have him do clean up. Has he done that for you ?,5,2
0,steven93710,Fresno,CA,36.786041999999995,-119.7824645,@curvy_lauren69  you are a fabulous cum whore. So is Jim. I would fuck your ass then have him do clean up. Has he done that for you ?,5,2
0,cokestasy,Montclair,NJ,40.8249045,-74.209999,@cokestasy 30 more likes im dropping lez go turn my notifications on!!!!,5,2
0,cokestasy,Montclair,NJ,40.8249045,-74.209999,@cokestasy 30 more likes im dropping lez go turn my notifications on!!!!,5,2
0,kayla_jacobs002,Livonia,MI,42.3973155,-83.37334949999999,I smell like a man whore thanks to @ashleyluvsyouxD,5,3
0,kayla_jacobs002,Livonia,MI,42.3973155,-83.37334949999999,I smell like a man whore thanks to @ashleyluvsyouxD,5,3
0,MarLeeMassey,Philadelphia,MS,32.776623,-89.127042,Still can't get over the fact a guy tried to insult me this weekend by calling me a lesbian. Like it was supposed to bother me or something,5,4
0,MarLeeMassey,Philadelphia,MS,32.776623,-89.127042,Still can't get over the fact a guy tried to insult me this weekend by calling me a lesbian. Like it was supposed to bother me or something,5,4
0,princessuzanne5,Pittsburgh,PA,40.431388999999996,-79.9806895,@Alot_Monster_ U ignorant twat😂One makes grammatical changes as necessary when constrained by the 140. That means a lot becomes alot. F off🍆,5,3
0,princessuzanne5,Pittsburgh,PA,40.431388999999996,-79.9806895,@Alot_Monster_ U ignorant twat😂One makes grammatical changes as necessary when constrained by the 140. That means a lot becomes alot. F off🍆,5,3
0,Ddubb__,North Carolina,USA,35.1704985,-79.861034,On god I was watching like hell yea imma respond back 💀 https://t.co/tC6t4Inh14,5,3
0,Ddubb__,North Carolina,USA,35.1704985,-79.861034,On god I was watching like hell yea imma respond back 💀 https://t.co/tC6t4Inh14,5,3
0,RAVERPHOENIX,Colorado,USA,38.997935999999996,-105.5508905,I had weed delivered to me + they added a free weed cookie. I got a hybrid strain which I never do (sativa slut) bc it was called death star,5,2
0,RAVERPHOENIX,Colorado,USA,38.997935999999996,-105.5508905,I had weed delivered to me + they added a free weed cookie. I got a hybrid strain which I never do (sativa slut) bc it was called death star,5,2
0,KacyTSDate,Los Angeles,CA,34.0207895,-118.4119065,"uh oh, wifey Kacy dented  credit card BlackFriday &amp; CyberMonday! Join https://t.co/BvMbLkHspl to see full length… https://t.co/iEtIk5TcMZ",5,2
0,KacyTSDate,Los Angeles,CA,34.0207895,-118.4119065,"uh oh, wifey Kacy dented  credit card BlackFriday &amp; CyberMonday! Join https://t.co/BvMbLkHspl to see full length… https://t.co/iEtIk5TcMZ",5,2
0,givahn_17,Plainview,TX,34.1887265,-101.701754,Where tf you gonna put the wall the country's don't connect https://t.co/aeZEdbQnGr,5,3
0,givahn_17,Plainview,TX,34.1887265,-101.701754,Where tf you gonna put the wall the country's don't connect https://t.co/aeZEdbQnGr,5,3
0,its_harp,Oxford,OH,39.507018,-84.742402,"Meanwhile dude is annoying me, telling me how cute I am and how I ""be playing"", trying to play footsie and shit and… https://t.co/x3mIfCWVcG",5,3
0,its_harp,Oxford,OH,39.507018,-84.742402,"Meanwhile dude is annoying me, telling me how cute I am and how I ""be playing"", trying to play footsie and shit and… https://t.co/x3mIfCWVcG",5,3
0,sidneyArandolph,Cedar Rapids,IA,41.976528,-91.6828545,You're a fag https://t.co/V1U0oz3pjy,5,3
0,sidneyArandolph,Cedar Rapids,IA,41.976528,-91.6828545,You're a fag https://t.co/V1U0oz3pjy,5,3
0,LLCoolStace,Danbury,CT,41.4081195,-73.47297850000001,So exactly how does this wall have anything to do with Somalia 🤔 https://t.co/VDwGNo3JNU,5,3
0,LLCoolStace,Danbury,CT,41.4081195,-73.47297850000001,So exactly how does this wall have anything to do with Somalia 🤔 https://t.co/VDwGNo3JNU,5,3
0,devchelle,Vernon,NJ,41.202222,-74.52786400000001,"Because Somali refugees are streaming in from.... Mexico?
Dude you're fucking idiotic https://t.co/5xF9PohPIt",5,2
0,devchelle,Vernon,NJ,41.202222,-74.52786400000001,"Because Somali refugees are streaming in from.... Mexico?
Dude you're fucking idiotic https://t.co/5xF9PohPIt",5,2
0,SunnyMoonlight_,New Orleans,LA,29.982601,-90.011008,I def don't even like the song so I know it wasn't me 😊 https://t.co/bJ6gpGzRjU,5,2
0,SunnyMoonlight_,New Orleans,LA,29.982601,-90.011008,I def don't even like the song so I know it wasn't me 😊 https://t.co/bJ6gpGzRjU,5,2
0,merrickkk_,Beaumont,TX,30.086918,-94.12863349999999,@TrappKiinggg crack whore https://t.co/30oj8wQgwE,5,2
0,merrickkk_,Beaumont,TX,30.086918,-94.12863349999999,@TrappKiinggg crack whore https://t.co/30oj8wQgwE,5,2
0,AtLEEastImReal,Philadelphia,PA,40.0048655,-75.117998,Worst thing to be labeled as is a whore who can't suck dick😂,5,2
0,AtLEEastImReal,Philadelphia,PA,40.0048655,-75.117998,Worst thing to be labeled as is a whore who can't suck dick😂,5,2
0,steph21093ann,Wisconsin,USA,44.900818,-89.5694915,Stupid slut,5,3
0,steph21093ann,Wisconsin,USA,44.900818,-89.5694915,Stupid slut,5,3
0,jjfam1,Los Angeles,CA,34.0207895,-118.4119065,"On Jan. 20th, America will call it like it is. #MAGA https://t.co/bPAb55E2hn",5,3
0,jjfam1,Los Angeles,CA,34.0207895,-118.4119065,"On Jan. 20th, America will call it like it is. #MAGA https://t.co/bPAb55E2hn",5,3
0,G__Henney,Lubbock,TX,33.5705265,-101.89717300000001,I don't think you can build a wall between the US and Somalia 😂 https://t.co/d4X3QrtEVg,5,3
0,G__Henney,Lubbock,TX,33.5705265,-101.89717300000001,I don't think you can build a wall between the US and Somalia 😂 https://t.co/d4X3QrtEVg,5,3
0,Matoriak,Memphis,TN,35.1335205,-89.92202900000001,I love watching snoop do the crip walk.,5,3
0,Matoriak,Memphis,TN,35.1335205,-89.92202900000001,I love watching snoop do the crip walk.,5,3
0,AlexiaSnelbaker,Hebron,KY,39.06138,-84.71422150000001,@AbbyGarey damn whore https://t.co/wCfbwE3Um6,5,2
0,AlexiaSnelbaker,Hebron,KY,39.06138,-84.71422150000001,@AbbyGarey damn whore https://t.co/wCfbwE3Um6,5,2
0,polandmary21,Chicago,IL,41.8335845,-87.73201300000001,@EW #JOENBC is a WHORE,5,2
0,polandmary21,Chicago,IL,41.8335845,-87.73201300000001,@EW #JOENBC is a WHORE,5,2
0,Logan_Hembree,Kentucky,USA,37.822244,-85.7682405,"Lex 18 news anchor was standing in front of k lair, somebody drove by and said yelled sup Fox News skank lmao",5,3
0,Logan_Hembree,Kentucky,USA,37.822244,-85.7682405,"Lex 18 news anchor was standing in front of k lair, somebody drove by and said yelled sup Fox News skank lmao",5,3
0,BarcaCracks,Portland,OR,45.536402,-122.63090799999999,"@BarcaCracks Yes, I know this is poorly edited and Paki quality. But you get the idea. He has the quality, just Lucho fucks him tactically.",5,3
0,BarcaCracks,Portland,OR,45.536402,-122.63090799999999,"@BarcaCracks Yes, I know this is poorly edited and Paki quality. But you get the idea. He has the quality, just Lucho fucks him tactically.",5,3
0,DJFLAMETODD,Prattville,AL,32.468104,-86.45774449999999,ICYMI: Knives are prohibited at The Ohio State University as well as guns.. #mondaymotivation #OhioState #Repost… https://t.co/nnil2Ua6T2,5,3
0,DJFLAMETODD,Prattville,AL,32.468104,-86.45774449999999,ICYMI: Knives are prohibited at The Ohio State University as well as guns.. #mondaymotivation #OhioState #Repost… https://t.co/nnil2Ua6T2,5,3
0,Mercy_Great,DeKalb,IL,41.927807,-88.75370949999999,Dyke bitches wanna steal my ooohhhs...hit up zacktv like it's time to do my interview,5,3
0,Mercy_Great,DeKalb,IL,41.927807,-88.75370949999999,Dyke bitches wanna steal my ooohhhs...hit up zacktv like it's time to do my interview,5,3
0,BABYSLASH666,Sunrise,FL,26.1566185,-80.2948925,stop PLAYing GAMES U Bitch!!!! U CANT TALK TO NO ONE ELSE STOPP BEING A SLUT BEFORE I SLIT MY WRISTS Till I DIE,5,2
0,BABYSLASH666,Sunrise,FL,26.1566185,-80.2948925,stop PLAYing GAMES U Bitch!!!! U CANT TALK TO NO ONE ELSE STOPP BEING A SLUT BEFORE I SLIT MY WRISTS Till I DIE,5,2
0,gabssss_r,Florida,USA,27.698681999999998,-83.804475,@Forever_Faded same they think I'm a slut lmao,1,2
0,gabssss_r,Florida,USA,27.698681999999998,-83.804475,@Forever_Faded same they think I'm a slut lmao,1,2
0,AlexFujii29,Utah,USA,39.499762000000004,-111.54702900000001,We bout to build a wall between the US and Somalia? https://t.co/tvP8bLzuLV,5,3
0,AlexFujii29,Utah,USA,39.499762000000004,-111.54702900000001,We bout to build a wall between the US and Somalia? https://t.co/tvP8bLzuLV,5,3
0,iGOby_Z,Richardson,TX,32.9644845,-96.69093699999999,"You do know a wall wouldn't stop someone coming from Somalia, which is in Africa? Right? https://t.co/hKw2lEllMO",1,3
0,iGOby_Z,Richardson,TX,32.9644845,-96.69093699999999,"You do know a wall wouldn't stop someone coming from Somalia, which is in Africa? Right? https://t.co/hKw2lEllMO",1,3
0,ciscobisco68,Rowland Heights,CA,33.973046,-117.890736,Gook city,5,2
0,ciscobisco68,Rowland Heights,CA,33.973046,-117.890736,Gook city,5,3
0,_qualeman91,Durham,NC,35.9909825,-78.8954405,A wall around Somalia? https://t.co/D26POJ5KEU,1,3
0,_qualeman91,Durham,NC,35.9909825,-78.8954405,A wall around Somalia? https://t.co/D26POJ5KEU,1,3
0,Standby1933,Nevada,USA,38.502147,-117.0226945,"@DanJoseph78 @ReaganBattalion @MittRomney Do u know how stupid, ""I'm with Romney"" sounds? You haven't gotten over 2012? A nigger beat Romney",5,3
0,Standby1933,Nevada,USA,38.502147,-117.0226945,"@DanJoseph78 @ReaganBattalion @MittRomney Do u know how stupid, ""I'm with Romney"" sounds? You haven't gotten over 2012? A nigger beat Romney",5,3
0,BriannaMathers,Houston,TX,29.838495,-95.44648649999999,But......nvm https://t.co/P3g8moyiq9,5,3
0,BriannaMathers,Houston,TX,29.838495,-95.44648649999999,But......nvm https://t.co/P3g8moyiq9,5,3
0,iguanasofia,Edinburg,TX,26.347525499999996,-98.152419,@casicat guess your lesbian days are over :///,1,3
0,iguanasofia,Edinburg,TX,26.347525499999996,-98.152419,@casicat guess your lesbian days are over :///,1,3
0,jjjewlio,Manhattan,NY,40.780709,-73.9685415,Your mans use the double pink heart emoji..real lesbian shit,1,3
0,jjjewlio,Manhattan,NY,40.780709,-73.9685415,Your mans use the double pink heart emoji..real lesbian shit,1,3
0,NonchalantNegro,Mount Vernon,VA,38.722179,-77.10683,"how we gonna build a wall between 2 countries, already surrounded by wa...nvm https://t.co/sfHoqpEziy",5,3
0,NonchalantNegro,Mount Vernon,VA,38.722179,-77.10683,"how we gonna build a wall between 2 countries, already surrounded by wa...nvm https://t.co/sfHoqpEziy",5,3
0,dongoodcourage,Detroit,MI,42.3527865,-83.099288,@jess_jackson312 @kristencrosss are you back home yet whore?,5,2
0,Dpysz70,New Britain,CT,41.679872,-72.78727450000001,Didn't think it was possible to be this stupid https://t.co/lxv1r2E5GT,1,3
0,Dpysz70,New Britain,CT,41.679872,-72.78727450000001,Didn't think it was possible to be this stupid https://t.co/lxv1r2E5GT,1,3
