0,5,"@TidalKarma @HollyGuacamoIIy NIGGER EYES
",3
0,5,"This is so uncalled for. Dumb ass RT @RevoLucian: I love @RuPaul, and he's the wisest nigger I know!!! 😂❤️❤️❤️
",3
0,5,"@GGFroste treat me like a retard and explain what that means please
",5
0,5,"Burfict is such a fag flipping like that with the track record he has
",4
0,5,"@merkyjay @MylesLive_ I don't play lmao talk to myles and Kevin you fucking retard. Haven't touched a console in 2 years
",5
0,5,"""I'm not getting enough attention. I know, I'll tweet pics of my naked tits and bdsm porn gifs.""   -said every slut with no brain on Twitter
",2
0,5,"Young ma was da wrong dyke to let get on lmaoooo smh
",4
0,5,"@lightlexfromtex sounds like the typical Lawton negro to me
",3
0,5,"@AndreasAMG @Gary_Clarke_ @EddieHearn You're right, it's all about money. And only a retard would think that's a good thing.
",5
0,1,"i'm lesbo and proud
",4
0,1,"RT @chokememamiii: Rt for a lesbian group chat💦
",4
0,5,"RT @MightyBusterBro: George Clooney:  ""TRUMP NO - IMMIGRANTS YES"" Clooney's BS Destroyed  #RefugeesNotWelcome #MAGA #MuslimBan #2A #NRA htt…
",1
0,5,"RT @KonfliktNUPE: @lightlexfromtex sounds like the typical Lawton negro to me
",3
0,5,"@woll3m myyyyy nigger love you and hope your good
",3
0,5,"Mick Noss is a fuckin gimp
",5
0,5,"@ChappersFIFA @FrankTheRabbit @dismayCS Jayden doesn't like him because he's a fat nigger that sends pics of his fat stomach
",3
0,5,"#: Throw hands bro, pussy ass bitch"".. Me:sorry I don't like to get my hands dirty by touching some random unworthy slut
",2
0,5,"@Madonna It is her that woman you follow in dreams, just a slut. She just happen to have become my wife, at the right moment.
",2
0,5,"RT @anything4views: Butter up my fat legs you fucking dirty slut.
",2
0,5,"@FoxNews @realDonaldTrump hillary is a skank. Not to mention a sore loser and a murderer.
",6
0,5,"Slaven Bilic is a old nasty slut!!!!!!
",2
0,5,"RT @Umbranetta: @barapng @WRATHOFDADDY @geiwajima I do! Move out of the way u ungrateful slut
",2
0,1,"RT @sheismyworld_x: my fave lesbian couple are together in 6 days omfg when did that happen @alyciaskristen @fIawlesssivan 😩😩😭
",4
0,1,"@adalinethefox @antinaru @XyrazG @WendelboLoL we'd be hottest lesbian couple
",4
0,5,"RT @julie2288: ""I'm not getting enough attention. I know, I'll tweet pics of my naked tits and bdsm porn gifs.""   -said every slut with no…
",2
0,5,"RT @MightyBusterBro: George Clooney:  ""TRUMP NO - IMMIGRANTS YES"" Clooney's BS Destroyed  #RefugeesNotWelcome #MAGA #MuslimBan #2A #NRA htt…
",1
0,5,"@AlfredHookem he's a retard though and should only be allowed out with adult supervision
",5
0,5,"@SawLanai stfu retard
",5
0,5,"Vontez is a fucking NIGGER! Classless piece of shit! No place in the NFL for him @Bengals control your thugs!
",3
0,5,"@Arsegun how adorable!  A liberal making retard jokes!
",5
0,1,"@DaBassMonsta why do men like the idea that their woman might be drawn to lesbian sex .. Yet find the idea of homosexual sex repulsive ?
",4
0,5,"@Babys1stshoah @Cuckerella @Suno_North the Jews but she's to much of a kike lover to realize that
",1
0,5,"RT @AjHuncho: You a gook if you putting jugs on the net
",3
0,5,"@Ray_ban23 whatever you owe me, you stay standing me up, lil hooker 👊🏽😂
",2
0,5,"@57orm @GiddySoup @Stygmatism fall ball retard
",5
0,5,"""You look like a fuckboy""  Why?  ""U cute and dress fresh af""  Fuckin' retard.
",5
0,5,"blame that nigger lingard for giving away a free kick useless cunt
",3
0,5,"@57orm @N_Jrr and the illiterate retard strikes again, go blue baby
",5
0,5,"@xJMx_Meroh nigger
",3
0,5,"@7ibbs yeah nigger
",3
